transaction_id,customer_id,timestamp,transaction_type,amount,merchant_category,device_type,location,processing_time_ms,is_fraud
TXN0000017692,CUST003224,2025-09-30 19:40:36,UPI,15309.97,Education,Mobile_Android,Kolkata,291.92,0
TXN0000022164,CUST004034,2025-10-13 05:28:37,IMPS,165315.64,Healthcare,Mobile_Android,Mumbai,1664.41,0
TXN0000023536,CUST004290,2025-08-15 10:55:37,NEFT,271673.17,Education,Mobile_Android,Delhi,1080.81,0
TXN0000021477,CUST003902,2025-08-11 07:54:37,IMPS,32461.48,Healthcare,ATM,Other,928.65,0
TXN0000013905,CUST002533,2025-09-13 09:26:35,IMPS,57242.61,Online_Shopping,Web_Desktop,Ahmedabad,412.77,0
TXN0000009751,CUST001783,2025-09-30 16:57:34,UPI,38289.03,Food,ATM,Kolkata,1397.6,0
TXN0000008590,CUST001564,2025-09-29 22:02:34,Card_Payment,6160.55,Education,Web_Mobile,Delhi,1153.73,0
TXN0000011379,CUST002077,2025-09-08 13:54:34,Card_Payment,56871.53,Online_Shopping,Mobile_Android,Hyderabad,376.66,0
TXN0000016846,CUST003066,2025-10-03 16:41:36,IMPS,122197.23,Entertainment,Web_Desktop,Bangalore,1208.59,0
TXN0000004182,CUST000757,2025-09-06 18:58:33,IMPS,52627.11,Fuel,Web_Mobile,Kolkata,1488.19,0
TXN0000025921,CUST004722,2025-08-21 02:11:38,IMPS,59781.87,Entertainment,Web_Mobile,Delhi,907.81,0
TXN0000013168,CUST002397,2025-10-14 00:07:35,NEFT,364958.93,Other,Web_Mobile,Chennai,760.46,0
TXN0000009116,CUST001664,2025-08-17 04:56:34,NEFT,367130.79,Travel,Mobile_Android,Chennai,1517.51,0
TXN0000007734,CUST001415,2025-09-25 09:10:34,IMPS,161284.04,Fuel,Web_Desktop,Delhi,1181.77,0
TXN0000021764,CUST003958,2025-10-10 05:32:37,Card_Payment,87322.04,Other,Mobile_Android,Chennai,892.13,0
TXN0000017929,CUST003263,2025-10-10 18:19:36,NEFT,403986.85,Healthcare,Web_Mobile,Chennai,738.9,0
TXN0000020515,CUST003723,2025-10-26 08:17:36,NEFT,394407.43,Food,Mobile_iOS,Mumbai,503.2,0
TXN0000002584,CUST000473,2025-09-01 07:07:33,IMPS,13120.13,Healthcare,Web_Desktop,Kolkata,1683.07,0
TXN0000017202,CUST003134,2025-08-17 00:40:36,Card_Payment,14295.03,Entertainment,ATM,Mumbai,423.55,1
TXN0000021914,CUST003987,2025-08-16 15:01:37,UPI,15886.73,Healthcare,Mobile_iOS,Hyderabad,403.58,0
TXN0000010095,CUST001848,2025-09-23 19:11:34,ATM_Withdrawal,20000.0,Other,Web_Mobile,Chennai,1134.06,0
TXN0000016784,CUST003057,2025-09-21 22:02:36,RTGS,1294925.6,Other,Mobile_Android,Delhi,1596.73,0
TXN0000025535,CUST004645,2025-08-20 13:11:37,ATM_Withdrawal,2000.0,Food,Web_Mobile,Mumbai,1353.83,0
TXN0000019203,CUST003489,2025-08-24 08:25:36,IMPS,79078.02,Retail,Web_Mobile,Chennai,256.31,0
TXN0000001531,CUST000275,2025-08-13 08:33:32,IMPS,199324.89,Travel,Mobile_iOS,Bangalore,528.84,0
TXN0000010229,CUST001873,2025-09-15 23:26:34,IMPS,19254.58,Utilities,ATM,Ahmedabad,675.63,0
TXN0000019022,CUST003455,2025-09-12 21:47:36,Card_Payment,69579.31,Retail,Mobile_Android,Chennai,1245.06,0
TXN0000017637,CUST003215,2025-09-27 00:24:36,UPI,35930.78,Retail,Web_Mobile,International,1107.72,0
TXN0000025609,CUST004661,2025-08-08 19:04:37,UPI,13818.55,Healthcare,ATM,Pune,318.26,0
TXN0000006211,CUST001140,2025-10-26 16:18:33,NEFT,227391.35,Food,ATM,Other,804.88,0
TXN0000016817,CUST003062,2025-08-13 09:50:36,UPI,23797.79,Food,Web_Desktop,Bangalore,1439.23,0
TXN0000016405,CUST002985,2025-08-15 03:03:36,IMPS,161471.45,Education,Web_Mobile,Kolkata,1010.34,0
TXN0000001963,CUST000361,2025-10-19 03:33:32,RTGS,675230.57,Fuel,Web_Mobile,Mumbai,1994.83,0
TXN0000012815,CUST002333,2025-10-25 20:32:35,UPI,43549.51,Other,ATM,Bangalore,173.61,1
TXN0000022729,CUST004135,2025-09-15 09:26:37,IMPS,137792.53,Healthcare,Mobile_Android,Chennai,1573.03,0
TXN0000011058,CUST002018,2025-08-09 18:42:34,Card_Payment,66984.47,Food,Web_Desktop,Pune,337.13,0
TXN0000007450,CUST001369,2025-09-23 21:33:34,UPI,7273.41,Healthcare,ATM,Pune,1267.65,0
TXN0000012931,CUST002355,2025-08-11 19:35:35,IMPS,91493.62,Utilities,Mobile_iOS,Bangalore,223.89,0
TXN0000018770,CUST003407,2025-08-16 06:46:36,NEFT,377933.75,Healthcare,Mobile_Android,Mumbai,1321.73,0
TXN0000004685,CUST000856,2025-09-23 21:40:33,UPI,28927.43,Entertainment,Mobile_iOS,Ahmedabad,1230.37,0
TXN0000006803,CUST001254,2025-09-19 00:16:34,RTGS,721588.74,Entertainment,Mobile_iOS,Delhi,1006.24,0
TXN0000011604,CUST002115,2025-10-01 14:47:35,Card_Payment,54246.66,Retail,Web_Desktop,Hyderabad,1541.32,0
TXN0000023469,CUST004273,2025-09-07 16:39:37,NEFT,206242.46,Food,ATM,Kolkata,982.31,0
TXN0000012966,CUST002360,2025-10-06 19:36:35,RTGS,355859.85,Utilities,Mobile_iOS,Ahmedabad,704.91,0
TXN0000013152,CUST002394,2025-09-22 02:51:35,IMPS,165452.55,Education,Web_Mobile,Bangalore,1066.97,0
TXN0000003581,CUST000647,2025-11-01 19:42:33,IMPS,131363.44,Fuel,Web_Desktop,Ahmedabad,1258.02,0
TXN0000005817,CUST001071,2025-10-20 05:50:33,UPI,15997.05,Retail,Web_Desktop,Chennai,813.83,0
TXN0000023905,CUST004363,2025-09-05 02:11:37,ATM_Withdrawal,5000.0,Other,Mobile_Android,Kolkata,629.84,0
TXN0000024285,CUST004429,2025-08-24 12:58:37,Card_Payment,10582.67,Healthcare,ATM,Mumbai,1054.2,0
TXN0000003902,CUST000706,2025-09-15 07:54:33,NEFT,136841.15,Food,Web_Desktop,Chennai,1600.09,0
TXN0000003474,CUST000629,2025-09-22 06:18:33,RTGS,1616220.07,Education,Mobile_iOS,Delhi,989.85,0
TXN0000009104,CUST001659,2025-10-02 14:17:34,RTGS,1014229.56,Other,Web_Desktop,Bangalore,1154.6,0
TXN0000018440,CUST003353,2025-09-10 21:21:36,UPI,15262.07,Travel,Mobile_iOS,Mumbai,580.31,0
TXN0000022291,CUST004052,2025-08-26 22:59:37,Card_Payment,87672.96,Utilities,ATM,Chennai,204.65,0
TXN0000001348,CUST000239,2025-10-08 07:33:32,UPI,42876.21,Fuel,Web_Mobile,Chennai,1922.14,0
TXN0000017926,CUST003262,2025-09-09 09:19:36,UPI,2040.0,Retail,ATM,Chennai,1311.09,0
TXN0000022355,CUST004069,2025-10-17 15:07:37,RTGS,1919963.87,Retail,Mobile_Android,Kolkata,1433.02,0
TXN0000001835,CUST000337,2025-08-20 14:10:32,UPI,31012.47,Entertainment,Mobile_Android,Kolkata,714.17,0
TXN0000022341,CUST004065,2025-08-15 13:43:37,NEFT,208727.54,Food,ATM,Bangalore,370.13,0
TXN0000011962,CUST002184,2025-10-02 00:38:35,ATM_Withdrawal,20000.0,Healthcare,ATM,Pune,1791.31,0
TXN0000026002,CUST004739,2025-10-07 10:25:38,UPI,49372.18,Food,Mobile_Android,Mumbai,1308.17,0
TXN0000020503,CUST003720,2025-08-08 13:53:36,UPI,10565.7,Fuel,Web_Mobile,Delhi,512.0,0
TXN0000017939,CUST003266,2025-09-19 01:58:36,IMPS,45164.48,Entertainment,Web_Mobile,Hyderabad,1079.97,0
TXN0000017883,CUST003254,2025-10-18 07:20:36,NEFT,170387.69,Retail,Web_Mobile,Bangalore,1247.65,0
TXN0000012795,CUST002330,2025-09-05 03:10:35,IMPS,193156.72,Travel,Web_Desktop,Pune,788.27,0
TXN0000010109,CUST001851,2025-09-13 21:56:34,IMPS,91078.77,Other,Web_Desktop,Pune,1425.85,0
TXN0000003859,CUST000696,2025-08-06 10:42:33,UPI,23614.08,Utilities,Web_Mobile,Mumbai,231.12,0
TXN0000015092,CUST002740,2025-09-08 08:53:35,IMPS,43215.09,Food,Web_Desktop,Ahmedabad,1605.85,0
TXN0000008207,CUST001498,2025-10-02 07:52:34,UPI,13844.58,Entertainment,Web_Desktop,Chennai,1361.01,0
TXN0000002908,CUST000527,2025-10-25 20:34:33,IMPS,94412.82,Education,Mobile_iOS,Hyderabad,496.96,0
TXN0000003845,CUST000693,2025-11-02 19:22:33,NEFT,363471.33,Fuel,ATM,Hyderabad,415.95,0
TXN0000011264,CUST002057,2025-08-31 15:41:34,Card_Payment,80715.49,Retail,Mobile_iOS,Mumbai,1708.14,0
TXN0000004187,CUST000760,2025-10-04 13:57:33,UPI,38062.42,Retail,Mobile_Android,Ahmedabad,708.86,0
TXN0000013024,CUST002370,2025-10-25 10:54:35,RTGS,715676.31,Healthcare,ATM,International,1111.4,0
TXN0000000151,CUST000030,2025-08-15 11:49:32,UPI,12792.5,Education,ATM,Hyderabad,1975.34,0
TXN0000019833,CUST003605,2025-10-20 14:40:36,Card_Payment,5057.5,Online_Shopping,Mobile_Android,Hyderabad,1270.9,0
TXN0000025942,CUST004727,2025-09-05 22:06:38,UPI,41914.26,Other,Web_Desktop,Kolkata,1982.57,0
TXN0000025972,CUST004732,2025-09-24 18:16:38,Card_Payment,36341.44,Healthcare,Web_Desktop,Chennai,1300.04,0
TXN0000018552,CUST003373,2025-09-12 18:19:36,UPI,6512.18,Entertainment,Mobile_iOS,Chennai,1062.7,0
TXN0000026786,CUST004887,2025-10-05 03:14:38,RTGS,1099562.73,Fuel,Mobile_iOS,Bangalore,743.77,0
TXN0000018017,CUST003277,2025-10-03 18:04:36,RTGS,1624576.43,Retail,Mobile_Android,Kolkata,854.5,0
TXN0000001691,CUST000309,2025-08-17 22:48:32,UPI,6146.37,Fuel,Web_Mobile,Hyderabad,1321.48,0
TXN0000006650,CUST001225,2025-08-19 00:36:33,UPI,1999.68,Fuel,Mobile_iOS,Kolkata,316.97,0
TXN0000016972,CUST003088,2025-08-09 14:48:36,RTGS,1360491.78,Utilities,Web_Desktop,Ahmedabad,1195.1,0
TXN0000009677,CUST001769,2025-08-30 13:43:34,IMPS,99249.02,Fuel,Mobile_Android,Chennai,398.98,0
TXN0000018810,CUST003415,2025-08-09 12:15:36,ATM_Withdrawal,5000.0,Entertainment,Mobile_iOS,Mumbai,1615.58,0
TXN0000011366,CUST002073,2025-08-21 18:14:34,RTGS,1272756.27,Healthcare,Mobile_iOS,Chennai,1558.64,0
TXN0000011698,CUST002135,2025-10-31 02:28:35,RTGS,1801647.65,Entertainment,ATM,Bangalore,1094.71,0
TXN0000004450,CUST000809,2025-10-25 15:31:33,UPI,26957.51,Travel,Mobile_iOS,Ahmedabad,310.01,0
TXN0000002534,CUST000464,2025-09-05 22:57:33,NEFT,86168.15,Entertainment,Web_Mobile,Mumbai,1109.05,0
TXN0000012033,CUST002197,2025-08-17 12:33:35,ATM_Withdrawal,10000.0,Entertainment,Mobile_iOS,Ahmedabad,440.82,0
TXN0000014637,CUST002657,2025-09-19 11:39:35,NEFT,290264.63,Retail,Mobile_Android,Hyderabad,1493.21,0
TXN0000017402,CUST003170,2025-09-06 06:36:36,UPI,2417.57,Retail,Web_Mobile,Chennai,1616.45,0
TXN0000017438,CUST003178,2025-08-15 03:31:36,NEFT,291804.27,Retail,Web_Desktop,Pune,1695.4,0
TXN0000005659,CUST001045,2025-09-25 20:12:33,UPI,49924.89,Entertainment,Web_Desktop,Delhi,1508.12,0
TXN0000003504,CUST000635,2025-09-12 14:18:33,NEFT,477459.1,Retail,Mobile_Android,Mumbai,303.81,0
TXN0000016038,CUST002921,2025-10-20 16:40:35,IMPS,132651.12,Healthcare,Mobile_Android,Mumbai,376.35,0
TXN0000022218,CUST004043,2025-10-04 08:18:37,UPI,45360.01,Fuel,Web_Mobile,Hyderabad,1208.66,0
TXN0000005184,CUST000947,2025-09-08 05:07:33,IMPS,171585.04,Travel,Mobile_iOS,Pune,312.5,1
TXN0000008829,CUST001604,2025-09-10 09:38:34,IMPS,137275.53,Entertainment,ATM,Bangalore,1488.82,0
TXN0000013116,CUST002386,2025-09-06 08:55:35,Card_Payment,73635.14,Education,Mobile_Android,Kolkata,690.26,0
TXN0000020434,CUST003708,2025-08-18 15:31:36,Card_Payment,1769.08,Online_Shopping,ATM,Delhi,1117.36,0
TXN0000019112,CUST003474,2025-09-08 17:47:36,UPI,30563.41,Healthcare,Web_Mobile,Ahmedabad,1779.84,0
TXN0000016823,CUST003063,2025-08-13 08:06:36,UPI,2162.85,Food,Web_Mobile,Ahmedabad,1828.63,0
TXN0000017442,CUST003179,2025-08-09 10:39:36,NEFT,424388.76,Food,Web_Desktop,Hyderabad,829.36,0
TXN0000009754,CUST001784,2025-10-25 02:17:34,UPI,35062.96,Food,Mobile_iOS,Hyderabad,1135.33,0
TXN0000004414,CUST000800,2025-08-12 11:34:33,NEFT,384956.24,Other,Mobile_Android,Bangalore,392.59,1
TXN0000015540,CUST002833,2025-09-08 21:48:35,IMPS,165333.96,Education,Mobile_Android,Chennai,484.27,0
TXN0000017256,CUST003143,2025-10-01 20:57:36,UPI,18090.45,Entertainment,ATM,Hyderabad,534.99,0
TXN0000003493,CUST000632,2025-10-18 02:17:33,IMPS,84246.53,Utilities,Web_Desktop,Hyderabad,1895.3,0
TXN0000002508,CUST000461,2025-08-13 03:45:33,Card_Payment,33268.29,Other,Mobile_iOS,Ahmedabad,421.27,0
TXN0000007485,CUST001375,2025-08-11 01:06:34,IMPS,179920.81,Education,ATM,Pune,348.25,0
TXN0000024885,CUST004532,2025-09-25 06:55:37,UPI,25394.03,Food,Web_Desktop,Bangalore,737.99,0
TXN0000004304,CUST000778,2025-10-24 00:37:33,ATM_Withdrawal,2000.0,Utilities,Mobile_Android,Chennai,600.49,0
TXN0000007446,CUST001369,2025-10-12 07:03:34,UPI,47934.22,Online_Shopping,Web_Mobile,Pune,800.08,0
TXN0000010278,CUST001882,2025-10-08 15:49:34,IMPS,180378.73,Online_Shopping,ATM,Mumbai,1608.37,0
TXN0000018474,CUST003357,2025-08-13 07:15:36,IMPS,167668.27,Healthcare,Mobile_iOS,Bangalore,394.52,0
TXN0000010405,CUST001903,2025-10-06 07:31:34,NEFT,464299.49,Education,Web_Desktop,Delhi,843.05,0
TXN0000020114,CUST003655,2025-10-31 12:05:36,RTGS,1092334.86,Online_Shopping,Web_Desktop,Bangalore,419.54,0
TXN0000004815,CUST000878,2025-09-04 01:19:33,RTGS,1173030.78,Other,Mobile_Android,Chennai,1736.89,0
TXN0000019641,CUST003568,2025-09-20 18:26:36,NEFT,175167.27,Fuel,Web_Mobile,Chennai,298.16,0
TXN0000025962,CUST004730,2025-10-03 21:55:38,UPI,21881.72,Education,Mobile_iOS,Delhi,685.82,0
TXN0000001916,CUST000353,2025-08-26 12:59:32,IMPS,75528.92,Other,Web_Mobile,Pune,227.92,0
TXN0000014663,CUST002660,2025-10-09 17:08:35,UPI,33328.24,Retail,Web_Desktop,Kolkata,461.13,0
TXN0000024142,CUST004403,2025-08-10 13:11:37,IMPS,110374.62,Healthcare,Mobile_iOS,Pune,182.57,1
TXN0000001665,CUST000302,2025-10-01 08:14:32,RTGS,1429551.19,Retail,Mobile_iOS,Delhi,668.88,0
TXN0000006701,CUST001235,2025-10-24 09:31:34,UPI,15261.48,Utilities,Mobile_Android,Ahmedabad,1634.16,0
TXN0000022681,CUST004125,2025-10-29 01:34:37,IMPS,122254.4,Food,Web_Desktop,Kolkata,620.53,0
TXN0000006831,CUST001259,2025-09-14 19:24:34,Card_Payment,58791.21,Entertainment,Web_Desktop,Bangalore,1388.32,0
TXN0000007801,CUST001429,2025-10-03 12:31:34,IMPS,91409.62,Online_Shopping,ATM,Hyderabad,1563.07,0
TXN0000021771,CUST003962,2025-10-31 07:59:37,NEFT,142036.14,Online_Shopping,ATM,Mumbai,1327.32,0
TXN0000019409,CUST003528,2025-08-17 19:28:36,Card_Payment,56234.67,Healthcare,Mobile_iOS,International,946.28,0
TXN0000012171,CUST002222,2025-10-31 08:09:35,ATM_Withdrawal,2000.0,Healthcare,ATM,Mumbai,666.48,0
TXN0000018467,CUST003356,2025-08-23 03:20:36,IMPS,160839.72,Other,Mobile_iOS,Mumbai,1378.56,0
TXN0000024297,CUST004431,2025-09-30 11:12:37,UPI,31710.25,Other,ATM,Ahmedabad,1745.7,0
TXN0000016812,CUST003061,2025-10-18 16:47:36,UPI,9124.09,Food,Web_Desktop,Pune,1062.37,0
TXN0000016703,CUST003040,2025-10-26 04:00:36,IMPS,103647.42,Other,Web_Desktop,Delhi,1451.01,0
TXN0000007640,CUST001400,2025-10-29 12:50:34,NEFT,389436.65,Other,Web_Desktop,Delhi,1426.58,0
TXN0000021398,CUST003886,2025-10-14 05:43:37,NEFT,24547.2,Healthcare,ATM,Delhi,985.61,0
TXN0000023179,CUST004221,2025-09-03 17:59:37,ATM_Withdrawal,10000.0,Fuel,Mobile_Android,Pune,360.13,0
TXN0000020659,CUST003748,2025-10-31 18:45:36,UPI,39881.48,Other,ATM,Pune,819.23,0
TXN0000002603,CUST000475,2025-10-12 04:18:33,IMPS,37664.81,Food,Web_Mobile,Bangalore,260.78,0
TXN0000001604,CUST000287,2025-08-20 02:33:32,UPI,34566.77,Entertainment,Mobile_iOS,Mumbai,1404.88,0
TXN0000025154,CUST004578,2025-09-11 12:36:37,UPI,24010.61,Education,Mobile_iOS,Mumbai,1030.34,0
TXN0000014122,CUST002571,2025-10-05 07:57:35,Card_Payment,81089.0,Other,Web_Mobile,Chennai,384.04,0
TXN0000002215,CUST000409,2025-10-24 05:18:33,UPI,31355.49,Travel,ATM,Hyderabad,939.85,0
TXN0000015874,CUST002894,2025-10-29 10:53:35,IMPS,32523.8,Utilities,Web_Mobile,Kolkata,1198.59,0
TXN0000004253,CUST000771,2025-09-10 06:14:33,Card_Payment,74612.88,Travel,Web_Mobile,Ahmedabad,1618.05,0
TXN0000013228,CUST002405,2025-11-01 14:08:35,UPI,44697.41,Food,ATM,Chennai,400.56,0
TXN0000022287,CUST004052,2025-09-12 21:47:37,UPI,29411.46,Entertainment,Mobile_Android,Chennai,1548.87,0
TXN0000006951,CUST001281,2025-09-07 05:31:34,RTGS,323064.09,Fuel,Mobile_iOS,Kolkata,1455.99,0
TXN0000002768,CUST000506,2025-08-22 22:53:33,UPI,11163.07,Fuel,ATM,Kolkata,605.68,0
TXN0000015531,CUST002831,2025-09-24 06:45:35,IMPS,169854.06,Food,Mobile_Android,Ahmedabad,1310.41,0
TXN0000015047,CUST002733,2025-10-14 02:01:35,IMPS,160999.31,Utilities,Mobile_iOS,Delhi,1702.84,0
TXN0000010570,CUST001932,2025-10-09 09:18:34,RTGS,1081645.24,Utilities,Mobile_iOS,Kolkata,485.21,0
TXN0000007210,CUST001332,2025-09-26 05:18:34,RTGS,1109555.25,Education,Web_Desktop,Delhi,979.89,0
TXN0000005340,CUST000981,2025-10-08 09:20:33,IMPS,23935.24,Education,Mobile_Android,Pune,704.2,0
TXN0000026954,CUST004919,2025-09-13 02:14:38,UPI,22348.11,Fuel,ATM,Kolkata,237.53,0
TXN0000020275,CUST003681,2025-09-25 09:34:36,UPI,44295.47,Food,Mobile_iOS,Bangalore,321.28,0
TXN0000013036,CUST002372,2025-10-12 04:40:35,UPI,9297.04,Fuel,ATM,Delhi,378.63,0
TXN0000005554,CUST001023,2025-10-16 22:21:33,IMPS,130936.91,Food,Web_Mobile,Pune,1720.03,0
TXN0000011765,CUST002147,2025-08-29 07:06:35,UPI,32434.44,Fuel,Web_Mobile,Mumbai,1055.41,0
TXN0000016998,CUST003092,2025-09-17 07:02:36,Card_Payment,70283.54,Fuel,Mobile_Android,Kolkata,674.31,0
TXN0000013386,CUST002432,2025-10-01 19:45:35,UPI,6981.27,Utilities,Web_Mobile,Delhi,1744.21,0
TXN0000019696,CUST003580,2025-10-25 13:50:36,UPI,37731.41,Other,Mobile_Android,Bangalore,1957.63,0
TXN0000008159,CUST001490,2025-09-12 16:47:34,UPI,9816.07,Utilities,Web_Desktop,Pune,749.78,0
TXN0000013213,CUST002404,2025-09-04 20:45:35,UPI,6572.43,Online_Shopping,Web_Mobile,Bangalore,309.11,0
TXN0000021297,CUST003868,2025-10-26 14:37:37,NEFT,159781.87,Retail,Mobile_iOS,Bangalore,174.33,1
TXN0000024409,CUST004451,2025-08-16 19:56:37,NEFT,233822.28,Retail,Mobile_Android,Chennai,800.69,0
TXN0000002276,CUST000423,2025-08-27 02:31:33,IMPS,101241.11,Healthcare,Web_Desktop,Kolkata,520.73,0
TXN0000022543,CUST004102,2025-08-28 20:13:37,NEFT,355058.39,Education,Web_Desktop,Kolkata,1387.49,0
TXN0000024924,CUST004540,2025-08-18 05:12:37,RTGS,1453006.67,Retail,Web_Mobile,Bangalore,1191.47,0
TXN0000013298,CUST002417,2025-09-10 22:20:35,Card_Payment,51576.29,Travel,Mobile_iOS,Mumbai,868.44,0
TXN0000017605,CUST003207,2025-09-30 04:37:36,UPI,44544.11,Food,Web_Mobile,Hyderabad,769.55,0
TXN0000017745,CUST003233,2025-10-02 23:11:36,RTGS,1756113.6,Entertainment,ATM,Mumbai,1598.34,0
TXN0000001134,CUST000207,2025-08-22 09:40:32,IMPS,179499.78,Fuel,Web_Mobile,Hyderabad,1975.45,0
TXN0000004953,CUST000899,2025-08-20 21:12:33,IMPS,132897.52,Food,Web_Mobile,Mumbai,853.9,0
TXN0000010398,CUST001901,2025-10-19 21:01:34,ATM_Withdrawal,20000.0,Food,Web_Mobile,Kolkata,1865.88,0
TXN0000022158,CUST004033,2025-10-16 07:52:37,IMPS,27239.98,Fuel,Mobile_Android,Delhi,1316.65,0
TXN0000003028,CUST000551,2025-08-27 05:34:33,ATM_Withdrawal,20000.0,Food,Mobile_iOS,Pune,707.3,0
TXN0000019689,CUST003578,2025-10-04 23:43:36,UPI,28767.76,Entertainment,Web_Desktop,Ahmedabad,821.04,0
TXN0000021766,CUST003959,2025-09-29 18:23:37,UPI,7039.02,Online_Shopping,Web_Desktop,Hyderabad,781.94,0
TXN0000009441,CUST001726,2025-10-21 19:54:34,NEFT,205050.41,Education,Mobile_Android,Mumbai,1900.26,0
TXN0000012846,CUST002340,2025-09-12 18:36:35,IMPS,17422.48,Entertainment,Mobile_iOS,Mumbai,386.25,1
TXN0000013085,CUST002383,2025-08-05 08:43:35,UPI,49975.85,Utilities,Web_Desktop,Hyderabad,1031.99,0
TXN0000025159,CUST004579,2025-09-23 10:48:37,IMPS,72918.69,Online_Shopping,Mobile_Android,Bangalore,1880.88,0
TXN0000017379,CUST003166,2025-09-21 05:51:36,UPI,6672.23,Travel,ATM,Mumbai,1433.28,0
TXN0000005283,CUST000968,2025-08-28 23:09:33,Card_Payment,39327.6,Other,Web_Desktop,Delhi,1345.65,0
TXN0000025766,CUST004689,2025-09-29 15:23:37,UPI,45652.46,Entertainment,Web_Desktop,Hyderabad,1288.12,0
TXN0000020804,CUST003777,2025-10-05 21:41:36,NEFT,19101.59,Online_Shopping,Mobile_Android,Chennai,1493.24,0
TXN0000001730,CUST000318,2025-10-15 11:19:32,Card_Payment,26848.83,Online_Shopping,Web_Mobile,Mumbai,1587.71,0
TXN0000008576,CUST001562,2025-10-28 21:42:34,RTGS,639370.48,Utilities,Web_Desktop,Delhi,824.28,0
TXN0000001982,CUST000366,2025-10-10 11:32:33,UPI,10323.73,Online_Shopping,Web_Desktop,Ahmedabad,559.11,0
TXN0000007440,CUST001368,2025-09-08 20:47:34,Card_Payment,62252.38,Travel,Web_Mobile,Ahmedabad,1051.1,0
TXN0000026489,CUST004837,2025-10-06 04:50:38,UPI,18919.71,Entertainment,Mobile_Android,Ahmedabad,696.7,0
TXN0000016099,CUST002930,2025-09-29 20:01:35,ATM_Withdrawal,2000.0,Travel,Web_Mobile,Hyderabad,1596.7,0
TXN0000017099,CUST003115,2025-08-31 13:19:36,UPI,255.87,Entertainment,Web_Mobile,Pune,1822.03,0
TXN0000026732,CUST004878,2025-09-19 04:47:38,UPI,7913.0,Travel,ATM,Kolkata,295.31,0
TXN0000000168,CUST000034,2025-09-20 22:37:32,IMPS,15137.6,Retail,Web_Mobile,Chennai,1986.4,0
TXN0000021630,CUST003927,2025-11-01 20:18:37,Card_Payment,25592.27,Entertainment,Mobile_Android,Delhi,1879.42,0
TXN0000007887,CUST001445,2025-09-17 23:19:34,IMPS,98429.0,Online_Shopping,Mobile_iOS,Mumbai,913.31,0
TXN0000008359,CUST001525,2025-08-28 01:29:34,NEFT,346517.24,Food,ATM,Mumbai,832.52,0
TXN0000016000,CUST002915,2025-08-31 20:32:35,IMPS,69170.2,Food,Mobile_iOS,Hyderabad,1908.2,0
TXN0000010921,CUST001993,2025-09-15 03:05:34,IMPS,33637.59,Healthcare,Mobile_iOS,Chennai,1614.66,0
TXN0000001645,CUST000296,2025-09-14 15:35:32,NEFT,387532.94,Entertainment,Web_Desktop,Mumbai,1873.43,0
TXN0000012083,CUST002208,2025-08-21 01:22:35,RTGS,996246.18,Travel,Web_Mobile,Kolkata,592.49,0
TXN0000017046,CUST003103,2025-08-20 08:55:36,IMPS,104369.03,Retail,Mobile_Android,Bangalore,361.19,0
TXN0000017164,CUST003126,2025-09-12 22:05:36,UPI,11462.38,Other,Web_Mobile,Delhi,356.57,0
TXN0000017804,CUST003243,2025-09-24 01:08:36,IMPS,41164.25,Travel,Mobile_iOS,Chennai,1489.68,0
TXN0000004126,CUST000747,2025-08-06 18:24:33,NEFT,337192.34,Online_Shopping,Mobile_iOS,Chennai,1938.68,0
TXN0000020212,CUST003670,2025-09-27 13:34:36,UPI,39962.61,Healthcare,Web_Desktop,Pune,1306.0,0
TXN0000027192,CUST004960,2025-08-27 04:28:38,UPI,31842.93,Food,ATM,Hyderabad,1431.09,0
TXN0000016303,CUST002965,2025-10-27 19:52:36,NEFT,123652.36,Entertainment,Mobile_Android,Mumbai,979.85,0
TXN0000003508,CUST000635,2025-09-19 12:43:33,UPI,30406.06,Other,Web_Desktop,Mumbai,312.72,0
TXN0000026773,CUST004884,2025-08-06 13:17:38,RTGS,258607.13,Retail,Web_Mobile,Bangalore,447.44,0
TXN0000020130,CUST003659,2025-10-17 13:38:36,Card_Payment,27914.5,Retail,Mobile_iOS,Hyderabad,1275.34,0
TXN0000019392,CUST003525,2025-09-17 13:27:36,IMPS,134106.39,Travel,Web_Desktop,Chennai,758.0,0
TXN0000000248,CUST000052,2025-09-25 13:41:32,UPI,2831.08,Entertainment,ATM,Delhi,1105.27,0
TXN0000008875,CUST001614,2025-10-16 07:24:34,UPI,13116.08,Healthcare,Mobile_Android,Bangalore,639.17,0
TXN0000005677,CUST001047,2025-09-12 07:56:33,UPI,26026.14,Entertainment,Web_Mobile,Chennai,1109.94,0
TXN0000020142,CUST003661,2025-08-13 08:00:36,IMPS,145792.85,Education,Mobile_Android,Pune,1878.13,0
TXN0000020579,CUST003734,2025-09-29 08:01:36,Card_Payment,17099.8,Food,Mobile_Android,Bangalore,419.39,0
TXN0000010550,CUST001929,2025-10-23 02:34:34,NEFT,34238.43,Education,Web_Desktop,Ahmedabad,1678.57,0
TXN0000000488,CUST000098,2025-10-28 22:57:32,Card_Payment,55370.48,Utilities,Web_Mobile,Other,1615.58,0
TXN0000016787,CUST003057,2025-09-18 03:55:36,NEFT,65748.73,Online_Shopping,Web_Mobile,Delhi,1150.57,0
