customer_id,age,gender,income_level,annual_income,city,account_age_months,credit_score
CUST002561,29,M,Medium,65803.38014119319,Delhi,14,597
CUST002562,46,F,Low,31556.430125432278,Pune,25,762
CUST002563,31,M,Very High,189816.6025988068,Kolkata,36,587
CUST002564,48,F,Low,29539.35782191889,Ahmedabad,28,674
CUST002565,31,M,Medium,54249.075499575025,Pune,23,707
CUST002566,38,F,High,114372.6928886686,Ahmedabad,21,661
CUST002567,30,F,Medium,76874.65742060104,Hyderabad,24,685
CUST002568,54,F,High,113637.19402108858,Hyderabad,20,589
CUST002569,57,F,Medium,40559.23167358047,Bangalore,28,621
CUST002570,41,F,Medium,57553.46952336524,Ahmedabad,78,739
CUST002571,45,F,Very High,437226.86301728373,Chennai,36,702
CUST002572,23,F,Low,35601.21846436337,Mumbai,46,644
CUST002573,40,F,High,115937.30514697268,Ahmedabad,32,805
CUST002574,44,Other,Low,24995.380257186305,Kolkata,37,602
CUST002575,84,F,High,112556.20640401816,Ahmedabad,31,671
CUST002576,28,F,Low,31274.044388363833,Ahmedabad,1,659
CUST002577,66,F,Medium,79994.85753096535,Kolkata,240,749
CUST002578,59,M,High,125092.4663118564,Pune,1,703
CUST002579,49,M,Medium,67770.59720250453,Bangalore,18,691
CUST002580,71,F,High,114401.79004976363,Ahmedabad,3,552
CUST002581,50,F,High,104814.26855477708,Chennai,3,769
CUST002582,50,F,High,136906.70885530443,Chennai,56,682
CUST002583,44,M,Very High,323226.31351873267,Chennai,19,709
CUST002584,63,F,Medium,79787.605198581,Hyderabad,58,640
CUST002585,61,F,Low,29142.411485360884,Mumbai,11,627
CUST002586,35,M,Low,21360.00567295155,Mumbai,10,819
CUST002587,25,F,Low,33651.56274180165,Pune,10,558
CUST002588,41,F,Low,20932.829018516222,Ahmedabad,34,615
CUST002589,32,M,Medium,50020.063875388136,Bangalore,60,818
CUST002590,44,F,Low,27074.765055598065,Delhi,21,751
CUST002591,63,F,Low,34789.671712426556,Bangalore,17,673
CUST002592,38,M,Low,29884.718528152254,Ahmedabad,130,799
CUST002593,44,M,High,82005.21519171796,Mumbai,4,735
CUST002594,45,Other,Medium,64673.99405103689,Ahmedabad,24,718
CUST002595,57,M,Medium,56457.4494970665,Pune,18,718
CUST002596,18,M,High,144528.4156976975,Hyderabad,3,737
CUST002597,35,M,Low,29991.246222804708,Ahmedabad,11,740
CUST002598,48,F,Very High,398141.3010787687,Bangalore,1,850
CUST002599,63,F,Medium,48754.73969318187,Pune,75,684
CUST002600,37,F,Low,35219.47129063307,Delhi,33,686
CUST002601,18,M,High,130466.87173385706,Kolkata,60,601
CUST002602,54,F,High,143285.71959789158,Bangalore,26,695
CUST002603,35,M,Medium,41352.86566876797,Ahmedabad,32,849
CUST002604,27,M,High,111325.04883322158,Pune,43,778
CUST002605,35,M,Low,33583.1080547926,Chennai,85,656
CUST002606,42,M,Medium,43806.5560032086,Delhi,3,702
CUST002607,35,F,Low,28212.08134297825,Chennai,14,596
CUST002608,18,F,Low,38842.93206132391,Hyderabad,44,622
CUST002609,58,M,Low,28718.689817822564,Mumbai,114,711
CUST002610,64,F,Very High,494891.674218221,Bangalore,142,660
CUST002611,54,F,Low,21136.781221596393,Pune,36,616
CUST002612,27,F,Medium,68713.19104563566,Bangalore,7,739
CUST002613,41,M,Medium,63240.64944993078,Chennai,4,693
CUST002614,44,F,High,115037.77739924878,Chennai,105,574
CUST002615,53,M,Very High,489796.5905197533,Mumbai,20,533
CUST002616,55,F,High,89075.52803437901,Pune,7,654
CUST002617,33,M,Very High,463599.6330883197,Bangalore,97,572
CUST002618,46,F,High,128386.82877956273,Pune,3,550
CUST002619,51,M,Very High,240648.62565487146,Mumbai,47,790
CUST002620,66,M,High,143116.84019426053,Chennai,35,692
CUST002621,55,F,Low,28585.898357220263,Ahmedabad,3,678
CUST002622,56,F,Medium,72569.09312292283,Kolkata,14,684
CUST002623,46,F,Medium,55553.460681896,Pune,5,608
CUST002624,66,F,Medium,74037.23309732965,Chennai,33,732
CUST002625,51,M,Medium,65465.16473780195,Delhi,23,689
CUST002626,32,F,Medium,45641.86534334908,Chennai,1,639
CUST002627,66,M,Very High,377382.10721433465,Chennai,133,651
CUST002628,55,M,Low,23826.895254037452,Pune,15,601
CUST002629,38,F,High,108834.58395259139,Kolkata,10,667
CUST002630,37,F,High,91920.69089764236,Mumbai,9,680
CUST002631,49,F,Very High,157705.6404834915,Delhi,6,665
CUST002632,51,F,Very High,224160.28880748514,Delhi,240,704
CUST002633,47,F,High,117546.0416606888,Bangalore,12,693
CUST002634,49,M,Medium,59262.43871109384,Kolkata,18,718
CUST002635,70,M,Low,30029.941910721274,Ahmedabad,73,775
CUST002636,61,F,Medium,49907.47513786405,Hyderabad,36,747
CUST002637,47,M,High,127961.28404299304,Bangalore,16,776
CUST002638,59,M,High,129298.43007742421,Bangalore,82,632
CUST002639,29,M,High,105057.74778917659,Ahmedabad,49,659
CUST002640,50,F,Low,37623.40176948349,Bangalore,9,752
CUST002641,72,M,Medium,65760.92866542192,Delhi,37,753
CUST002642,41,F,Medium,68521.57101034527,Mumbai,92,645
CUST002643,32,F,Low,25546.79835877879,Pune,24,748
CUST002644,35,M,Low,20012.232703111742,Ahmedabad,47,624
CUST002645,28,F,Low,37307.51224204219,Chennai,127,738
CUST002646,33,F,High,137569.70692058658,Delhi,42,697
CUST002647,39,F,Medium,44927.67552171321,Chennai,3,589
CUST002648,23,F,Medium,54964.20539825226,Ahmedabad,10,665
CUST002649,45,M,Very High,381468.7579360039,Chennai,32,850
CUST002650,58,F,Medium,66084.43428874912,Hyderabad,11,716
CUST002651,31,M,Low,37207.00669617113,Pune,113,850
CUST002652,67,F,Medium,45610.726465417145,Bangalore,18,584
CUST002653,52,F,Low,28598.794955702375,Hyderabad,21,760
CUST002654,60,F,Low,21944.488358528495,Bangalore,43,497
CUST002655,35,M,Low,27791.904968772564,Delhi,26,699
CUST002656,57,M,Medium,40604.297823508175,Chennai,17,750
CUST002657,28,M,Low,37965.461302202544,Hyderabad,2,767
CUST002658,58,M,Medium,61081.75987314724,Ahmedabad,32,636
CUST002659,47,M,High,139486.15825616475,Ahmedabad,72,783
CUST002660,53,F,Medium,42396.18804013455,Kolkata,41,657
CUST002661,27,M,Very High,229610.33866552223,Delhi,17,686
CUST002662,31,Other,Medium,50375.199808847225,Delhi,4,665
CUST002663,53,M,Medium,55467.65978555152,Ahmedabad,61,609
CUST002664,30,F,High,136200.64606782823,Kolkata,102,825
CUST002665,51,F,Low,27731.157474629854,Bangalore,17,703
CUST002666,24,F,Low,24093.07059292654,Chennai,46,786
CUST002667,57,F,High,84549.3182237138,Bangalore,19,783
CUST002668,26,M,Medium,43179.6699341075,Bangalore,25,622
CUST002669,53,F,High,133203.30441726843,Delhi,65,797
CUST002670,54,M,Very High,305681.04686282156,Ahmedabad,3,740
CUST002671,34,M,Medium,69047.24488000061,Bangalore,27,616
CUST002672,53,F,Medium,67291.4848705479,Mumbai,8,735
CUST002673,48,F,Medium,45414.49847041031,Kolkata,14,618
CUST002674,36,F,Very High,200010.77696729352,Pune,37,828
CUST002675,29,M,High,132873.94108038937,Kolkata,1,765
CUST002676,18,M,Very High,402443.90271989605,Chennai,32,694
CUST002677,50,M,Medium,55121.230674972416,Kolkata,11,801
CUST002678,21,M,High,85419.55843329881,Ahmedabad,39,573
CUST002679,46,M,Medium,40483.92086793809,Bangalore,5,640
CUST002680,41,M,Low,25763.138989234896,Bangalore,47,679
CUST002681,55,M,Very High,153227.79575552943,Hyderabad,37,850
CUST002682,40,F,Low,24601.452422074068,Chennai,127,614
CUST002683,40,M,Very High,296825.2590739685,Chennai,87,563
CUST002684,55,F,Low,22428.315306239085,Kolkata,11,584
CUST002685,50,M,High,87299.44304820824,Bangalore,1,772
CUST002686,49,F,Medium,75857.49742874946,Mumbai,38,652
CUST002687,52,F,Medium,63418.801160915566,Ahmedabad,33,687
CUST002688,21,M,Low,38689.113735255625,Ahmedabad,1,761
CUST002689,56,F,Medium,53833.04655142717,Hyderabad,4,687
CUST002690,54,M,Medium,67085.79749316652,Mumbai,31,716
CUST002691,29,F,High,94328.41722352532,Ahmedabad,87,742
CUST002692,41,M,Low,32366.806345598823,Bangalore,85,665
CUST002693,44,Other,Low,22591.714600199688,Chennai,5,686
CUST002694,42,M,Low,20041.612783525714,Chennai,17,719
CUST002695,50,M,Medium,77261.27205638317,Pune,1,769
CUST002696,66,F,High,118842.60633226465,Ahmedabad,22,636
CUST002697,61,M,High,144885.84639474275,Mumbai,50,458
CUST002698,25,F,Low,26676.63047404144,Pune,56,754
CUST002699,54,M,Medium,53111.44276647027,Pune,24,774
CUST002700,64,F,High,108045.85012411221,Delhi,3,716
CUST002701,50,M,Medium,68241.63935832673,Ahmedabad,17,721
CUST002702,61,F,Medium,62632.345367446964,Ahmedabad,96,654
CUST002703,75,F,Medium,77014.19628396472,Bangalore,9,740
CUST002704,60,M,Low,20508.818022648786,Chennai,13,768
CUST002705,48,M,Low,34163.91875945073,Kolkata,49,704
CUST002706,60,M,Low,26606.553787331086,Delhi,47,850
CUST002707,47,Other,Medium,47209.346072738444,Chennai,87,574
CUST002708,45,M,Low,30207.91245040198,Kolkata,17,713
CUST002709,39,M,Low,30101.275683599917,Chennai,26,606
CUST002710,68,M,Medium,45480.44114753714,Delhi,22,770
CUST002711,32,M,Low,24037.921122657797,Mumbai,94,573
CUST002712,67,F,Low,28163.293298031098,Bangalore,52,593
CUST002713,52,F,Very High,293083.9943373104,Pune,64,649
CUST002714,24,F,Low,26351.162792393694,Delhi,5,721
CUST002715,50,F,High,90398.16060569866,Delhi,56,652
CUST002716,18,F,Medium,40174.94716403918,Pune,20,653
CUST002717,54,M,High,147916.45436996146,Ahmedabad,1,685
CUST002718,58,M,Medium,77739.96918815708,Chennai,2,680
CUST002719,36,F,Low,29673.007583522703,Ahmedabad,40,818
CUST002720,46,F,High,149653.6227292504,Kolkata,16,754
CUST002721,74,F,Medium,66946.17323128972,Pune,72,674
CUST002722,37,M,High,84820.02763252791,Delhi,47,850
CUST002723,29,M,Medium,44708.72796330509,Ahmedabad,1,739
CUST002724,67,M,Very High,470638.7953543732,Bangalore,41,622
CUST002725,74,F,High,124103.65415047399,Pune,7,720
CUST002726,45,F,Very High,445114.2693300729,Pune,19,742
CUST002727,60,F,Medium,75930.78598535378,Mumbai,35,644
CUST002728,65,M,Medium,57917.68045129544,Kolkata,74,615
CUST002729,33,F,High,83396.8166103685,Ahmedabad,21,706
CUST002730,37,M,High,93179.62442281254,Mumbai,59,671
CUST002731,63,M,Very High,173300.1815558523,Ahmedabad,54,818
CUST002732,70,F,Medium,47549.59382794029,Mumbai,19,759
CUST002733,53,M,High,108737.30485191138,Bangalore,25,648
CUST002734,31,M,Low,22363.936210299707,Chennai,43,734
CUST002735,74,F,Medium,46669.32991221373,Kolkata,1,801
CUST002736,37,F,Low,28916.435641433585,Kolkata,79,588
CUST002737,39,M,Medium,53606.838015539586,Ahmedabad,52,618
CUST002738,50,F,Very High,313680.34346581437,Pune,10,699
CUST002739,68,M,Low,28583.44055518124,Bangalore,143,702
CUST002740,57,F,Medium,65779.12103919534,Ahmedabad,7,695
CUST002741,51,F,Medium,77487.58195503417,Kolkata,88,675
CUST002742,51,F,Low,22157.28676888485,Delhi,14,673
CUST002743,45,F,Medium,43970.40597236779,Hyderabad,51,730
CUST002744,53,M,Medium,74112.24444363608,Pune,21,790
CUST002745,18,M,Low,30127.93409304918,Hyderabad,48,661
CUST002746,40,M,High,133648.35164979094,Hyderabad,6,850
CUST002747,48,M,Very High,225397.66626254848,Mumbai,11,850
CUST002748,27,F,Low,36577.25146335104,Ahmedabad,3,806
CUST002749,50,M,Low,38476.93248385392,Kolkata,72,749
CUST002750,41,M,Medium,65419.32062185953,Ahmedabad,12,850
CUST002751,71,M,High,87411.53150316616,Pune,42,676
CUST002752,68,Other,Medium,75811.79256625356,Bangalore,61,633
CUST002753,38,M,Low,35849.754547401426,Kolkata,83,657
CUST002754,42,F,Medium,70035.1110605796,Bangalore,4,619
CUST002755,43,M,Very High,162854.86611707046,Ahmedabad,80,709
CUST002756,38,M,Medium,71958.50101027885,Kolkata,7,723
CUST002757,47,F,Medium,45518.04041873428,Pune,48,716
CUST002758,33,F,Very High,227835.16166891094,Ahmedabad,46,699
CUST002759,28,F,High,120399.43844084803,Pune,1,710
CUST002760,54,F,High,98548.65410418181,Mumbai,8,838
CUST002761,54,M,Medium,66453.92825247679,Pune,24,749
CUST002762,32,M,Very High,362824.6566946786,Delhi,19,773
CUST002763,58,F,High,87570.47186092839,Hyderabad,90,715
CUST002764,35,M,High,125921.02057140545,Hyderabad,16,570
CUST002765,48,F,High,144676.8436877451,Kolkata,99,554
CUST002766,57,F,High,91277.69336300832,Mumbai,22,850
CUST002767,44,M,Medium,63882.4808377155,Hyderabad,120,657
CUST002768,51,F,Medium,53674.614877467764,Kolkata,48,650
CUST002769,37,M,High,112172.81702415227,Pune,63,719
CUST002770,42,M,Medium,51480.00716315879,Chennai,3,744
CUST002771,41,M,Medium,54165.22545390781,Kolkata,31,754
CUST002772,33,F,Low,20578.236465331145,Bangalore,5,841
CUST002773,42,M,High,148708.62165420543,Hyderabad,12,820
CUST002774,21,F,Low,32495.998441454965,Hyderabad,35,635
CUST002775,37,F,High,115049.39133457196,Chennai,46,777
CUST002776,40,F,Medium,55348.61398001307,Pune,1,669
CUST002777,41,F,Low,30787.49117648055,Delhi,27,688
CUST002778,41,M,Medium,55204.23994863216,Ahmedabad,29,612
CUST002779,44,M,Medium,54396.31709974693,Kolkata,2,564
CUST002780,52,M,Medium,58557.86166888052,Delhi,25,697
CUST002781,58,F,Medium,51039.32134684763,Kolkata,45,623
CUST002782,35,Other,Low,23600.99799933571,Chennai,1,774
CUST002783,26,F,Very High,344812.0643631027,Delhi,51,677
CUST002784,29,F,Low,36855.30872300602,Mumbai,30,724
CUST002785,37,F,High,90697.97244081246,Chennai,64,809
CUST002786,39,M,Medium,41309.373624168744,Pune,8,581
CUST002787,33,F,Medium,49872.46980616145,Ahmedabad,64,642
CUST002788,25,F,Medium,79188.82573815243,Kolkata,3,714
CUST002789,38,M,High,138013.06516203374,Bangalore,18,725
CUST002790,47,Other,High,121710.62374700175,Pune,8,788
CUST002791,53,M,High,145047.4240670195,Pune,75,769
CUST002792,36,F,Low,28905.58233674489,Bangalore,43,707
CUST002793,38,F,High,148829.6421802622,Bangalore,1,724
CUST002794,31,F,Medium,51852.08180477136,Kolkata,1,726
CUST002795,44,M,Low,24806.114990318783,Pune,12,582
CUST002796,32,F,Medium,65521.92804588044,Hyderabad,5,687
CUST002797,53,F,Medium,55126.15871801441,Chennai,35,719
CUST002798,18,M,Medium,65054.62167905031,Chennai,39,736
CUST002799,39,F,High,101349.68628118801,Ahmedabad,102,626
CUST002800,49,F,Medium,64716.73027351964,Delhi,109,598
CUST002801,47,F,Medium,51029.850423401454,Chennai,38,681
CUST002802,85,M,Low,21019.4413763778,Ahmedabad,1,850
CUST002803,50,F,High,143849.51313462283,Ahmedabad,16,634
CUST002804,29,F,Medium,75328.20807493848,Pune,25,793
CUST002805,43,M,Medium,78831.92597090689,Chennai,24,826
CUST002806,18,M,High,130156.90233549834,Pune,33,703
CUST002807,43,Other,Medium,67308.84710941212,Delhi,116,645
CUST002808,32,F,Medium,62360.122802993224,Chennai,77,741
CUST002809,58,F,Medium,45037.69665410091,Chennai,4,715
CUST002810,36,M,Medium,47569.4124379708,Ahmedabad,11,631
CUST002811,43,M,High,100262.87820707753,Mumbai,64,647
CUST002812,35,M,Medium,75606.25450293577,Kolkata,62,736
CUST002813,71,M,Low,23459.390492061502,Delhi,11,774
CUST002814,40,F,Low,38457.463489757814,Mumbai,47,674
CUST002815,72,F,Medium,60911.42932205669,Hyderabad,40,694
CUST002816,57,F,High,130089.87448311505,Delhi,23,753
CUST002817,52,M,Medium,44409.77946722266,Pune,8,686
CUST002818,50,F,Low,25380.670975518216,Kolkata,79,676
CUST002819,50,M,High,147096.30257269985,Chennai,40,639
CUST002820,18,M,High,98630.4962850812,Pune,6,638
CUST002821,40,F,High,100756.52042738022,Chennai,43,850
CUST002822,57,F,Medium,47903.89539364318,Mumbai,48,684
CUST002823,44,F,High,89035.15657147806,Mumbai,78,809
CUST002824,23,M,Low,24665.15282907996,Hyderabad,9,834
CUST002825,44,F,Low,32846.53783901597,Hyderabad,161,685
CUST002826,70,F,Low,29107.35467007127,Kolkata,5,729
CUST002827,63,F,High,118762.9085436529,Chennai,33,708
CUST002828,44,M,Low,22447.296575320484,Pune,38,571
CUST002829,59,Other,Medium,72084.65788651601,Bangalore,19,575
CUST002830,39,F,Medium,71363.78802319392,Pune,23,703
CUST002831,19,F,Medium,40863.596445707015,Ahmedabad,79,666
CUST002832,31,M,High,106846.05661572135,Hyderabad,37,850
CUST002833,68,M,Low,21375.412039422958,Chennai,24,681
CUST002834,40,M,Medium,71684.23117659832,Pune,4,850
CUST002835,41,M,High,131608.87781879932,Pune,1,661
CUST002836,40,F,Low,38039.76188586312,Hyderabad,4,850
CUST002837,73,M,High,96548.27712671802,Ahmedabad,112,740
CUST002838,69,M,High,111940.71181894591,Pune,51,745
CUST002839,78,M,Very High,214570.7570075392,Pune,122,659
CUST002840,42,M,High,105986.44541318837,Delhi,1,746
CUST002841,49,M,Medium,60889.73006267536,Ahmedabad,41,835
CUST002842,22,F,Medium,42133.23159354356,Mumbai,1,688
CUST002843,67,F,Low,34297.40821354771,Chennai,54,672
CUST002844,27,M,Medium,61731.73441484301,Pune,17,680
CUST002845,48,M,Low,36579.18034421347,Hyderabad,3,829
CUST002846,28,M,Medium,50871.22004764789,Mumbai,30,768
CUST002847,36,M,High,143232.47736884782,Ahmedabad,11,815
CUST002848,32,F,Medium,79947.77012121773,Pune,38,725
CUST002849,35,F,Medium,76771.93753510698,Pune,38,703
CUST002850,36,F,Medium,71115.69903332616,Bangalore,43,733
CUST002851,36,F,Medium,72494.75211495123,Hyderabad,175,785
CUST002852,57,M,Very High,350810.48489060526,Chennai,17,680
CUST002853,28,F,Medium,47606.15451650442,Delhi,22,809
CUST002854,48,F,Medium,67081.62740590869,Mumbai,58,729
CUST002855,63,F,Medium,68510.12008239726,Ahmedabad,31,507
CUST002856,37,M,Low,39707.702805358116,Mumbai,1,770
CUST002857,34,F,Medium,61652.052650252874,Delhi,66,598
CUST002858,41,F,High,98995.83105175395,Chennai,1,768
CUST002859,62,F,Low,33673.45043479014,Kolkata,6,772
CUST002860,47,M,Low,39587.51639332909,Ahmedabad,3,726
CUST002861,37,F,Low,23544.278165381882,Bangalore,2,743
CUST002862,52,F,High,102819.85429749219,Kolkata,1,787
CUST002863,28,F,High,117931.66676408768,Ahmedabad,2,660
CUST002864,55,F,Medium,46808.58539528019,Pune,21,763
CUST002865,51,F,Medium,40888.82558079754,Delhi,10,793
CUST002866,40,M,High,103588.81857088754,Bangalore,4,840
CUST002867,32,F,High,140575.95610507406,Chennai,38,611
CUST002868,31,M,High,83042.78795266004,Hyderabad,9,732
CUST002869,53,F,High,110025.03413118422,Hyderabad,1,623
CUST002870,63,M,Medium,70488.0309170433,Ahmedabad,19,619
CUST002871,35,F,Medium,78127.30387643541,Ahmedabad,13,728
CUST002872,51,F,High,148983.27793031026,Kolkata,13,706
CUST002873,18,F,Very High,297689.2832130596,Chennai,21,791
CUST002874,36,F,Low,39007.68588758235,Bangalore,39,672
CUST002875,44,F,Low,20708.379465617276,Ahmedabad,34,689
CUST002876,31,F,Very High,411070.92829949467,Ahmedabad,99,716
CUST002877,30,M,Medium,65709.84138534451,Kolkata,26,631
CUST002878,34,M,High,97466.53003103066,Delhi,23,642
CUST002879,49,M,Medium,60292.74002718595,Kolkata,8,789
CUST002880,42,M,Low,22591.074755209913,Chennai,50,656
CUST002881,18,F,Low,37431.94301903122,Pune,5,794
CUST002882,18,F,Low,27157.961710912958,Chennai,24,748
CUST002883,35,F,Low,32520.88940931433,Hyderabad,19,576
CUST002884,51,M,Medium,46351.05145149049,Delhi,38,742
CUST002885,18,M,High,94431.53912418449,Hyderabad,89,741
CUST002886,37,F,Very High,497184.7297811032,Bangalore,105,733
CUST002887,37,F,Medium,70123.45577765317,Bangalore,6,688
CUST002888,65,M,Medium,78478.87479096283,Mumbai,10,624
CUST002889,39,F,Medium,51834.04660848177,Chennai,60,807
CUST002890,50,F,Medium,46582.51506479282,Delhi,26,691
CUST002891,47,M,Medium,60122.73853915324,Delhi,21,629
CUST002892,18,F,Low,29893.365644546866,Hyderabad,44,736
CUST002893,56,M,Low,23498.930275159757,Kolkata,33,640
CUST002894,48,F,Low,34664.3913916282,Kolkata,127,624
CUST002895,52,M,Low,27235.55068877468,Hyderabad,31,669
CUST002896,85,M,High,93045.5661651362,Pune,22,646
CUST002897,18,F,Low,26639.667890865767,Kolkata,28,627
CUST002898,70,M,High,119456.10897445105,Delhi,59,764
CUST002899,40,F,Very High,404264.8262631551,Ahmedabad,34,690
CUST002900,49,M,Very High,318661.8101201196,Ahmedabad,37,800
CUST002901,44,M,Very High,333958.24643993075,Ahmedabad,128,631
CUST002902,38,M,Medium,45557.83743770994,Hyderabad,34,561
CUST002903,36,F,Medium,76587.6369883293,Ahmedabad,17,711
CUST002904,49,F,Low,38574.48395984089,Kolkata,42,848
CUST002905,22,M,High,127839.86132926025,Mumbai,38,742
CUST002906,56,F,High,81234.19862538173,Chennai,1,850
CUST002907,38,F,High,117595.19511323282,Mumbai,22,726
CUST002908,28,F,Medium,65168.75888354454,Kolkata,48,718
CUST002909,38,F,High,149625.7956070677,Bangalore,24,527
CUST002910,63,F,Low,39921.33910389594,Delhi,54,734
CUST002911,36,F,Low,37152.224706511144,Mumbai,21,713
CUST002912,50,M,High,84468.16944182795,Mumbai,147,667
CUST002913,34,M,Medium,78131.0556311492,Hyderabad,12,689
CUST002914,56,M,Very High,364431.4365031997,Hyderabad,3,694
CUST002915,55,M,Low,36017.73540958359,Hyderabad,20,685
CUST002916,72,F,High,108503.49947800975,Kolkata,28,850
CUST002917,42,M,Medium,52786.77884938359,Pune,15,670
CUST002918,55,M,High,112427.09018386656,Pune,9,713
CUST002919,46,F,High,90281.21590781788,Ahmedabad,40,667
CUST002920,64,M,Very High,274973.14856365713,Bangalore,17,762
CUST002921,34,M,Medium,74304.69999073114,Mumbai,35,714
CUST002922,56,M,Very High,163282.6701913085,Chennai,54,677
CUST002923,42,F,Low,23017.56093649209,Ahmedabad,51,545
CUST002924,44,M,Low,22502.323192989712,Ahmedabad,16,719
CUST002925,46,M,Medium,56123.021708009124,Hyderabad,30,675
CUST002926,48,F,High,149789.08306236033,Bangalore,21,695
CUST002927,43,F,Medium,46934.31720845531,Kolkata,73,605
CUST002928,48,F,High,90183.78547194821,Ahmedabad,75,814
CUST002929,68,F,High,144053.9010843308,Bangalore,15,768
CUST002930,59,M,Low,37641.01033931931,Hyderabad,3,814
CUST002931,58,M,Very High,161284.12949879406,Delhi,6,791
CUST002932,38,M,Low,35034.1192035863,Ahmedabad,16,747
CUST002933,31,M,High,125882.59910335008,Mumbai,29,608
CUST002934,59,M,Medium,70709.63239410837,Hyderabad,38,847
CUST002935,58,M,Medium,59780.098191836885,Chennai,14,625
CUST002936,67,F,Medium,79655.16873793182,Mumbai,39,678
CUST002937,35,F,Low,20876.940374219263,Bangalore,99,756
CUST002938,41,M,Medium,49374.86345615223,Pune,38,760
CUST002939,20,F,Low,27930.9197394723,Chennai,6,745
CUST002940,39,M,Low,28995.55883131406,Mumbai,31,667
CUST002941,59,M,Low,38427.34805399037,Ahmedabad,28,651
CUST002942,38,F,Medium,62400.17456309035,Ahmedabad,73,850
CUST002943,54,M,High,83157.76968642758,Chennai,15,696
CUST002944,42,M,Medium,56314.51853702647,Bangalore,19,687
CUST002945,49,M,High,109154.32886583489,Ahmedabad,32,642
CUST002946,27,F,Medium,78619.63753751139,Ahmedabad,26,719
CUST002947,46,F,High,121943.79637147757,Hyderabad,45,715
CUST002948,18,M,High,124495.57498112571,Pune,1,698
CUST002949,42,F,Medium,68530.12125005084,Chennai,29,730
CUST002950,20,F,High,133902.75209774863,Hyderabad,4,841
CUST002951,63,F,Low,32701.02140404978,Pune,13,652
CUST002952,56,F,High,96603.60457937549,Bangalore,39,703
CUST002953,52,M,High,141183.2140038815,Pune,6,648
CUST002954,67,M,Low,34642.3960082126,Bangalore,13,723
CUST002955,30,F,High,131930.9339567869,Ahmedabad,43,654
CUST002956,71,F,Low,39931.13478469498,Chennai,37,657
CUST002957,58,F,Low,36050.53069726632,Chennai,3,583
CUST002958,41,F,Low,36583.02806310306,Bangalore,30,707
CUST002959,62,F,High,146598.3860997111,Chennai,5,734
CUST002960,28,F,High,90579.37998942257,Ahmedabad,10,848
CUST002961,32,F,High,114840.91635346475,Chennai,22,737
CUST002962,35,F,Low,31611.340471815754,Chennai,4,664
CUST002963,37,F,Medium,53171.029168898305,Kolkata,182,591
CUST002964,29,M,High,138758.2340726154,Chennai,6,602
CUST002965,63,M,Low,35248.392432914465,Mumbai,54,596
CUST002966,41,F,Medium,68835.32298032497,Bangalore,63,850
CUST002967,50,F,Low,39942.988795163335,Bangalore,187,723
CUST002968,36,F,Low,25187.62746816781,Delhi,20,653
CUST002969,18,F,Medium,69418.29006701685,Hyderabad,74,623
CUST002970,49,M,High,118598.31324341305,Delhi,113,631
CUST002971,18,M,Low,26259.78364987752,Chennai,6,651
CUST002972,43,F,Low,23211.737414462517,Chennai,23,805
CUST002973,24,M,Low,37917.676741350944,Ahmedabad,2,697
CUST002974,74,M,Low,31909.109654156906,Ahmedabad,34,584
CUST002975,58,M,Low,36498.676752815896,Pune,31,850
CUST002976,46,M,Medium,61813.79936006179,Mumbai,8,608
CUST002977,63,F,High,95398.39564578136,Mumbai,57,652
CUST002978,32,M,Medium,53501.95252401301,Mumbai,1,804
CUST002979,53,F,High,106707.71897314826,Mumbai,59,733
CUST002980,47,M,High,148105.43687525915,Mumbai,1,662
CUST002981,48,F,Low,20112.66556762765,Mumbai,38,601
CUST002982,64,M,Low,39713.32046049014,Mumbai,2,622
CUST002983,55,F,High,148632.31445768813,Mumbai,10,627
CUST002984,49,F,Low,39923.01581060273,Pune,46,700
CUST002985,20,M,Low,29531.763578392696,Kolkata,11,715
CUST002986,30,F,Low,39276.17939241999,Mumbai,25,688
CUST002987,43,F,Medium,55823.9672739931,Bangalore,88,696
CUST002988,46,M,Medium,41051.77762673547,Mumbai,1,615
CUST002989,28,M,Very High,228521.5152301176,Hyderabad,59,723
CUST002990,81,F,High,146170.7371456169,Mumbai,2,802
CUST002991,67,F,Medium,40550.587733415996,Kolkata,4,686
CUST002992,54,M,Medium,61839.76541691901,Pune,4,685
CUST002993,46,M,Medium,43024.063555787165,Ahmedabad,184,706
CUST002994,41,F,Low,25727.93156855157,Ahmedabad,7,789
CUST002995,30,F,Low,21761.857014237732,Chennai,81,628
CUST002996,46,F,Low,37190.57242226113,Kolkata,169,816
CUST002997,48,M,Low,31821.414192954115,Kolkata,17,733
CUST002998,26,F,Low,38042.12931436626,Chennai,35,702
CUST002999,50,M,Medium,67534.12798160914,Mumbai,54,797
CUST003000,42,M,Very High,489860.1959357849,Pune,17,605
CUST003001,18,F,Medium,60395.10619041626,Pune,6,741
CUST003002,32,Other,Very High,373548.7036170061,Mumbai,20,734
CUST003003,38,M,Medium,63052.35279556226,Chennai,53,625
CUST003004,73,M,Medium,59370.41717786451,Hyderabad,54,736
CUST003005,53,F,Medium,73838.37461692051,Delhi,9,722
CUST003006,24,F,Low,32890.5027134072,Bangalore,6,685
CUST003007,52,F,Low,36026.24529710945,Chennai,91,769
CUST003008,21,F,Very High,425227.3778108446,Mumbai,1,654
