timestamp,cpu_utilization,memory_usage,db_connection_pool_usage,network_throughput_mbps,application_error_rate,neft_success_rate,imps_success_rate,rtgs_success_rate,avg_transaction_processing_time_ms,auth_success_rate,transaction_volume_per_hour,service_uptime
2025-10-22 05:10:00,42.75,38.56,38.19,166.64,1,98.15,98.12,99.76,111.71,98.77,4565,100.0
2025-10-22 05:11:00,37.33,38.32,42.3,220.82,2,98.32,98.62,99.25,100.0,99.09,4589,100.0
2025-10-22 05:12:00,38.54,36.98,37.41,174.37,2,98.82,99.01,99.11,100.0,99.4,3454,100.0
2025-10-22 05:13:00,36.52,38.15,36.7,215.09,2,98.04,99.13,99.02,100.0,99.28,3942,100.0
2025-10-22 05:14:00,43.0,38.08,36.13,226.62,3,99.31,98.62,99.54,119.95,99.2,4950,100.0
2025-10-22 05:15:00,43.89,37.37,34.22,203.33,1,97.63,99.89,99.43,142.34,99.42,4036,100.0
2025-10-22 05:16:00,38.09,36.79,27.26,219.7,2,98.55,98.72,99.53,100.0,98.91,4849,100.0
2025-10-22 05:17:00,37.6,33.8,38.32,156.67,0,99.74,98.42,99.15,100.0,98.55,4240,100.0
2025-10-22 05:18:00,39.93,40.0,29.5,224.22,2,96.27,99.93,99.76,116.07,99.2,3684,100.0
2025-10-22 05:19:00,35.53,38.05,31.09,186.14,1,97.24,99.28,99.1,100.0,99.01,4246,100.0
2025-10-22 05:20:00,44.32,36.17,37.85,242.83,1,98.57,98.66,99.74,151.45,98.92,3175,100.0
2025-10-22 05:21:00,33.68,34.14,22.2,220.96,2,99.18,99.78,99.84,100.0,98.58,3743,100.0
2025-10-22 05:22:00,41.18,37.24,38.16,209.42,2,98.89,99.7,99.41,113.71,98.81,3900,100.0
2025-10-22 05:23:00,37.0,37.5,31.75,204.29,0,98.49,98.41,99.38,100.0,98.95,3454,100.0
2025-10-22 05:24:00,40.89,36.51,33.91,204.76,4,96.36,98.96,99.9,114.88,99.17,3315,100.0
2025-10-22 05:25:00,40.67,36.26,38.79,169.46,5,99.22,99.7,99.93,124.16,98.74,3255,100.0
2025-10-22 05:26:00,38.87,37.56,23.84,157.72,1,98.87,99.9,99.66,100.0,98.51,4024,100.0
2025-10-22 05:27:00,44.98,38.28,28.37,243.91,2,97.35,98.13,99.87,167.0,99.13,4528,100.0
2025-10-22 05:28:00,40.22,37.19,37.1,152.61,3,97.4,99.41,99.47,100.0,99.39,3226,100.0
2025-10-22 05:29:00,36.69,35.0,26.79,211.37,2,96.53,98.98,99.57,100.0,98.72,3161,100.0
2025-10-22 05:30:00,34.47,35.45,31.92,188.85,0,99.02,99.38,99.39,100.0,98.66,4507,100.0
2025-10-22 05:31:00,42.24,34.45,30.81,246.6,2,96.81,99.05,99.67,136.64,99.19,3768,100.0
2025-10-22 05:32:00,40.11,33.28,39.95,168.22,0,97.23,98.76,99.8,100.0,98.55,4271,100.0
2025-10-22 05:33:00,41.94,38.05,30.2,159.73,1,96.07,99.56,99.4,120.37,99.16,3802,100.0
2025-10-22 05:34:00,35.3,33.44,37.92,242.87,0,99.64,98.76,99.21,100.0,99.27,3937,100.0
2025-10-22 05:35:00,44.98,35.6,37.23,170.11,0,96.53,99.62,99.66,136.47,98.88,4527,100.0
2025-10-22 05:36:00,44.57,36.63,35.06,217.44,1,96.54,99.85,99.72,127.54,99.05,3686,100.0
2025-10-22 05:37:00,42.94,34.9,34.67,165.5,2,98.48,99.28,99.98,136.14,99.02,4825,100.0
2025-10-22 05:38:00,40.3,38.79,34.53,222.32,0,98.87,98.53,99.12,117.0,99.19,3815,100.0
2025-10-22 05:39:00,40.58,35.13,23.46,191.27,1,99.34,98.23,99.09,121.89,99.25,3106,100.0
2025-10-22 05:40:00,38.94,37.52,30.32,247.95,1,97.32,99.13,99.14,100.0,98.58,4048,100.0
2025-10-22 05:41:00,40.79,33.16,34.77,209.05,6,98.03,98.3,99.67,100.0,96.74,3416,100.0
2025-10-22 05:42:00,36.83,37.99,25.19,163.59,5,98.38,99.2,99.22,100.0,98.7,3979,100.0
2025-10-22 05:43:00,38.71,35.71,35.39,162.03,0,96.52,98.34,99.2,100.0,98.95,3939,100.0
2025-10-22 05:44:00,36.36,39.13,43.09,168.81,1,96.2,98.57,99.85,100.0,98.95,3877,100.0
2025-10-22 05:45:00,40.5,35.49,40.39,210.96,4,97.75,98.58,99.99,101.57,98.57,3822,100.0
2025-10-22 05:46:00,38.18,33.91,24.84,182.92,2,96.13,99.56,99.87,100.0,98.78,4544,100.0
2025-10-22 05:47:00,33.44,37.31,37.66,196.23,1,100.0,99.52,99.34,100.0,99.14,4973,100.0
2025-10-22 05:48:00,38.54,33.29,39.76,180.63,1,96.51,99.36,99.84,100.0,98.92,4238,100.0
2025-10-22 05:49:00,43.2,36.95,24.15,205.48,4,97.91,99.55,99.14,150.94,98.85,3700,100.0
2025-10-22 05:50:00,40.08,35.06,25.18,227.46,0,99.34,98.55,99.5,100.0,99.07,4591,100.0
2025-10-22 05:51:00,43.96,34.14,32.14,191.93,4,99.02,99.69,99.96,142.22,99.17,3892,100.0
2025-10-22 05:52:00,40.77,31.93,20.96,213.56,4,96.43,99.87,99.94,105.34,98.72,4784,100.0
2025-10-22 05:53:00,43.25,33.92,25.32,254.13,0,97.13,99.1,99.18,121.75,98.85,3539,100.0
2025-10-22 05:54:00,37.79,34.88,22.8,154.95,1,97.9,99.68,99.37,100.0,99.37,4729,100.0
2025-10-22 05:55:00,45.22,37.49,42.46,238.97,2,98.21,98.53,99.28,137.18,98.86,3962,100.0
2025-10-22 05:56:00,41.31,34.92,33.15,169.74,3,97.52,98.23,99.22,108.87,99.39,4114,100.0
2025-10-22 05:57:00,39.13,38.1,23.22,191.16,3,97.35,99.86,99.97,100.0,99.14,3482,100.0
2025-10-22 05:58:00,41.23,39.01,35.79,218.97,0,99.0,99.96,99.47,100.0,99.48,3580,100.0
2025-10-22 05:59:00,38.54,33.05,23.67,168.92,3,97.98,99.6,99.93,100.0,98.63,3850,100.0
2025-10-22 06:00:00,36.45,36.54,23.08,228.36,2,97.79,99.24,99.19,100.0,98.7,3010,100.0
2025-10-22 06:01:00,38.68,32.52,34.4,158.92,3,96.59,99.26,99.26,100.0,98.98,3459,100.0
2025-10-22 06:02:00,44.63,34.6,26.27,201.77,2,97.73,99.38,99.08,154.76,99.43,4527,100.0
2025-10-22 06:03:00,36.79,33.43,31.68,244.98,2,98.86,99.63,99.94,100.0,99.01,4238,100.0
2025-10-22 06:04:00,37.73,36.93,39.75,207.49,3,98.9,98.82,99.94,100.0,98.95,4937,100.0
2025-10-22 06:05:00,38.65,37.5,24.05,167.22,4,99.48,98.42,99.29,100.0,99.44,3185,100.0
2025-10-22 06:06:00,37.85,37.94,37.1,166.91,2,97.85,98.24,99.31,100.0,99.01,3282,100.0
2025-10-22 06:07:00,39.97,35.5,38.06,225.64,0,99.81,99.49,99.62,100.0,98.68,4924,100.0
2025-10-22 06:08:00,39.74,36.81,37.78,159.41,0,96.85,98.29,99.01,102.29,99.3,4914,100.0
2025-10-22 06:09:00,39.43,34.69,39.3,234.53,3,96.17,99.59,99.56,100.0,99.17,4533,100.0
2025-10-22 06:10:00,34.77,35.7,38.64,168.37,1,96.05,99.8,99.14,100.0,98.85,3555,100.0
2025-10-22 06:11:00,45.17,37.52,36.5,229.78,2,99.34,99.2,99.24,167.73,99.08,3990,100.0
2025-10-22 06:12:00,39.51,35.22,27.44,207.87,0,99.68,98.35,99.75,100.0,98.73,4115,100.0
2025-10-22 06:13:00,43.25,37.81,27.27,186.04,3,99.17,98.72,99.4,123.99,98.62,3840,100.0
2025-10-22 06:14:00,42.22,38.74,23.54,177.97,1,96.47,98.9,99.58,134.99,99.5,4548,100.0
2025-10-22 06:15:00,36.87,37.23,32.4,193.35,3,99.46,99.59,99.3,100.0,98.55,3101,100.0
2025-10-22 06:16:00,43.21,37.28,27.95,182.88,1,96.13,98.9,99.94,148.78,99.31,4257,100.0
2025-10-22 06:17:00,44.11,36.5,26.15,221.17,1,97.01,98.53,99.1,130.15,98.88,4879,100.0
2025-10-22 06:18:00,37.52,33.31,23.94,222.22,1,97.51,99.31,99.47,100.0,98.93,3398,100.0
2025-10-22 06:19:00,39.19,34.83,36.57,237.67,2,99.66,98.77,99.77,111.52,99.08,3959,100.0
2025-10-22 06:20:00,38.95,34.17,24.35,206.33,3,99.12,98.73,99.63,103.46,98.76,4201,100.0
2025-10-22 06:21:00,40.42,38.2,36.56,230.02,2,97.83,98.76,99.33,100.0,98.67,3117,100.0
2025-10-22 06:22:00,37.55,36.2,40.49,227.66,0,97.84,98.02,99.28,100.0,99.39,4308,100.0
2025-10-22 06:23:00,38.99,36.22,38.71,181.8,2,96.1,99.7,99.05,100.0,98.83,4250,100.0
2025-10-22 06:24:00,35.02,37.49,35.83,231.1,3,99.22,98.34,99.42,100.0,99.03,4363,100.0
2025-10-22 06:25:00,38.14,33.36,22.8,245.36,2,96.07,98.46,99.33,100.0,99.3,4498,100.0
2025-10-22 06:26:00,40.44,33.97,37.03,159.78,1,99.76,99.4,99.41,117.31,98.72,4862,100.0
2025-10-22 06:27:00,41.47,35.98,37.39,211.97,3,96.26,98.44,99.34,100.0,98.81,4543,100.0
2025-10-22 06:28:00,44.74,38.26,39.71,162.4,2,98.3,98.69,99.39,163.04,99.09,4517,100.0
2025-10-22 06:29:00,42.81,36.98,38.91,252.45,3,96.18,98.46,99.34,113.27,98.72,3167,100.0
2025-10-22 06:30:00,41.35,34.19,34.37,232.88,0,99.96,99.29,99.05,106.1,99.39,4192,100.0
2025-10-22 06:31:00,37.94,38.69,37.81,223.89,3,99.37,98.36,99.16,100.0,98.69,3206,100.0
2025-10-22 06:32:00,36.89,37.51,34.91,179.49,1,98.92,98.64,99.28,100.0,99.41,4505,100.0
2025-10-22 06:33:00,40.13,38.96,28.27,219.46,1,99.38,99.57,99.29,100.0,98.86,4520,100.0
2025-10-22 06:34:00,44.19,34.3,39.54,156.61,3,99.7,98.04,99.56,136.84,98.96,4073,100.0
2025-10-22 06:35:00,39.66,33.71,34.91,148.49,0,97.91,99.08,99.27,100.0,99.02,3698,100.0
2025-10-22 06:36:00,40.27,37.99,27.31,227.99,3,97.47,98.17,99.73,116.43,98.91,3713,100.0
2025-10-22 06:37:00,41.71,33.54,28.0,187.22,2,98.16,99.85,99.03,124.27,99.12,4848,100.0
2025-10-22 06:38:00,43.97,35.56,35.19,208.32,1,97.17,98.56,99.72,156.57,98.73,3149,100.0
2025-10-22 06:39:00,46.49,38.26,41.22,171.82,2,96.65,98.59,99.22,183.87,98.86,4522,100.0
2025-10-22 06:40:00,41.37,33.3,29.48,244.44,1,99.16,99.33,99.63,127.8,98.53,4542,100.0
2025-10-22 06:41:00,45.05,34.02,34.41,190.99,0,97.67,99.29,99.92,155.34,99.36,3243,100.0
2025-10-22 06:42:00,40.93,34.96,31.09,234.67,2,97.16,99.56,99.49,127.28,99.32,3422,100.0
2025-10-22 06:43:00,43.28,36.35,27.49,188.41,4,99.19,99.7,99.07,123.91,99.01,3632,100.0
2025-10-22 06:44:00,42.64,36.45,27.45,182.75,1,98.87,98.75,99.69,126.96,98.65,3998,100.0
2025-10-22 06:45:00,42.81,34.97,35.21,171.15,1,97.56,99.52,99.46,111.39,99.13,3938,100.0
2025-10-22 06:46:00,37.6,39.27,29.74,201.4,2,98.31,98.62,99.51,100.0,99.0,3142,100.0
2025-10-22 06:47:00,39.71,32.7,28.38,194.85,2,99.73,99.3,99.32,115.73,99.38,3286,100.0
2025-10-22 06:48:00,37.68,34.97,34.03,185.91,1,99.66,99.68,99.74,100.0,99.21,3877,100.0
2025-10-22 06:49:00,43.29,36.34,40.67,163.84,3,97.14,99.03,99.33,113.13,98.54,4535,100.0
2025-10-22 06:50:00,37.81,39.73,24.23,162.01,0,96.41,98.97,99.79,100.0,99.25,4548,100.0
2025-10-22 06:51:00,43.74,33.64,24.37,160.48,2,97.03,99.24,99.34,132.01,98.61,4184,100.0
2025-10-22 06:52:00,45.26,38.51,27.94,179.67,4,99.39,98.29,99.35,146.46,99.06,3926,100.0
2025-10-22 06:53:00,40.33,36.87,31.04,178.67,4,96.24,98.85,99.01,109.8,99.01,3253,100.0
2025-10-22 06:54:00,39.34,39.6,42.12,233.21,2,99.82,98.73,99.1,100.0,99.21,3765,100.0
2025-10-22 06:55:00,37.09,37.96,31.87,207.26,1,96.5,99.03,99.78,100.0,98.76,4703,100.0
2025-10-22 06:56:00,41.63,32.72,23.42,208.69,1,97.87,98.66,99.8,129.08,99.11,3586,100.0
2025-10-22 06:57:00,40.23,37.67,24.0,186.32,3,99.11,98.2,99.86,100.0,99.39,3727,100.0
2025-10-22 06:58:00,36.14,35.37,41.21,194.02,1,98.71,98.15,99.72,100.0,98.97,3332,100.0
2025-10-22 06:59:00,41.65,35.31,30.04,217.09,2,98.31,98.26,99.69,100.0,99.3,3607,100.0
2025-10-22 07:00:00,41.99,38.25,30.06,192.31,2,98.92,99.28,99.42,112.05,98.82,4482,100.0
2025-10-22 07:01:00,41.64,37.42,36.59,222.51,1,99.05,98.2,99.98,131.35,99.03,3704,100.0
2025-10-22 07:02:00,44.29,34.73,39.82,222.76,0,97.25,99.02,99.19,129.07,98.51,4823,100.0
2025-10-22 07:03:00,35.76,35.34,26.31,225.09,4,98.55,98.23,99.68,100.0,99.36,4011,100.0
2025-10-22 07:04:00,45.23,37.72,33.02,191.16,0,96.76,98.0,99.87,162.85,98.72,3004,100.0
2025-10-22 07:05:00,40.8,36.14,38.4,194.7,1,97.46,99.87,99.01,103.66,98.76,4063,100.0
2025-10-22 07:06:00,45.03,38.59,30.63,252.3,2,98.67,99.46,99.12,152.32,99.49,3652,100.0
2025-10-22 07:07:00,37.62,38.12,23.95,241.38,2,96.08,98.75,99.71,100.0,99.24,4341,100.0
2025-10-22 07:08:00,42.75,38.84,27.31,223.69,3,97.54,98.44,99.22,126.3,99.39,3383,100.0
2025-10-22 07:09:00,37.95,38.17,28.86,246.6,1,96.38,99.98,99.89,100.0,98.66,4938,100.0
2025-10-22 07:10:00,41.7,38.87,30.08,160.75,4,97.97,99.44,99.03,113.59,98.66,4286,100.0
2025-10-22 07:11:00,45.32,37.31,36.64,193.38,4,99.92,99.66,99.12,153.48,99.4,4887,100.0
2025-10-22 07:12:00,40.55,34.83,41.14,250.43,1,99.26,98.95,99.08,100.0,98.65,4372,100.0
2025-10-22 07:13:00,37.23,33.19,39.58,241.81,1,98.37,98.3,99.16,100.0,99.45,4924,100.0
2025-10-22 07:14:00,42.69,36.18,33.09,215.87,1,96.9,99.93,99.34,117.66,98.92,3581,100.0
2025-10-22 07:15:00,36.76,34.88,35.65,176.56,1,96.17,99.72,99.76,100.0,98.53,3478,100.0
2025-10-22 07:16:00,42.78,36.24,36.45,212.68,1,98.69,99.61,99.04,122.95,98.85,4118,100.0
2025-10-22 07:17:00,36.45,38.83,33.28,243.93,2,99.45,99.07,99.02,100.0,98.97,3601,100.0
2025-10-22 07:18:00,37.42,36.14,29.7,240.56,3,98.29,99.98,99.54,100.0,99.25,3241,100.0
2025-10-22 07:19:00,43.03,34.02,32.71,211.66,4,99.54,98.52,99.08,148.62,98.89,4245,100.0
2025-10-22 07:20:00,40.25,32.19,24.62,237.25,2,97.69,99.75,99.07,100.0,99.4,3830,100.0
2025-10-22 07:21:00,36.1,34.03,39.92,200.34,2,96.09,99.16,99.24,100.0,98.78,3631,100.0
2025-10-22 07:22:00,39.83,34.31,42.27,171.86,1,98.75,98.19,99.23,104.2,98.78,4065,100.0
2025-10-22 07:23:00,38.55,35.94,38.98,165.04,0,96.86,98.04,99.1,100.0,98.59,4732,100.0
2025-10-22 07:24:00,42.93,37.54,27.22,242.72,2,97.05,99.79,99.57,138.18,98.91,4773,100.0
2025-10-22 07:25:00,45.09,36.31,27.73,219.34,5,97.44,98.99,99.65,142.69,99.42,4806,100.0
2025-10-22 07:26:00,35.54,35.81,37.06,161.1,3,98.77,98.32,99.21,100.0,98.83,4971,100.0
2025-10-22 07:27:00,35.65,36.12,28.69,250.54,2,99.0,99.78,99.66,100.0,98.56,4281,100.0
2025-10-22 07:28:00,41.85,37.97,39.03,169.86,2,99.82,98.32,99.76,112.19,99.07,3094,100.0
2025-10-22 07:29:00,37.65,36.12,36.14,230.75,0,96.61,99.46,99.81,100.0,98.73,3176,100.0
2025-10-22 07:30:00,37.35,38.15,34.32,248.24,4,96.84,99.83,99.73,100.0,99.37,3697,100.0
2025-10-22 07:31:00,38.17,36.88,33.56,204.77,3,97.35,98.09,99.85,100.0,99.02,4679,100.0
2025-10-22 07:32:00,38.63,34.59,27.18,206.19,1,96.04,99.23,99.99,101.91,99.21,4571,100.0
2025-10-22 07:33:00,41.07,36.21,31.27,167.63,1,99.05,98.38,99.23,128.95,98.61,3997,100.0
2025-10-22 07:34:00,38.32,39.28,37.43,187.0,3,97.4,98.43,99.29,100.0,99.48,4500,100.0
2025-10-22 07:35:00,44.22,35.73,23.43,162.9,2,96.2,99.75,99.6,126.48,99.27,4511,100.0
2025-10-22 07:36:00,42.26,34.31,38.06,149.94,1,98.69,99.99,99.41,106.57,98.82,4783,100.0
2025-10-22 07:37:00,42.06,33.94,40.47,209.23,1,97.81,99.64,99.34,135.6,99.31,4349,100.0
2025-10-22 07:38:00,38.04,39.56,39.2,249.33,1,96.39,98.27,99.28,100.0,99.17,3629,100.0
2025-10-22 07:39:00,44.65,37.52,40.24,243.25,3,98.69,99.69,99.18,150.87,98.88,3488,100.0
2025-10-22 07:40:00,44.94,37.3,30.8,172.14,2,98.4,98.88,99.81,151.77,99.43,4035,100.0
2025-10-22 07:41:00,45.25,37.15,34.54,193.55,2,96.49,99.66,99.58,143.88,98.93,4049,100.0
2025-10-22 07:42:00,40.16,37.97,39.92,240.48,1,98.38,99.77,99.79,105.0,99.48,3877,100.0
2025-10-22 07:43:00,43.77,38.17,40.51,250.52,1,97.84,99.71,99.84,131.19,98.55,4019,100.0
2025-10-22 07:44:00,42.09,34.06,34.05,155.84,4,99.94,99.59,99.79,107.01,98.52,4170,100.0
2025-10-22 07:45:00,36.39,37.64,30.27,183.59,0,99.98,99.91,99.13,100.0,98.89,3593,100.0
2025-10-22 07:46:00,44.7,38.35,37.23,220.42,2,98.59,99.03,99.98,147.43,98.54,3528,100.0
2025-10-22 07:47:00,44.46,38.99,36.85,157.1,0,97.92,100.0,99.87,161.89,99.12,4718,100.0
2025-10-22 07:48:00,37.46,34.83,29.46,230.06,0,97.63,99.33,99.17,100.0,98.89,3573,100.0
2025-10-22 07:49:00,42.75,39.76,23.35,246.52,4,96.56,99.58,99.23,130.24,98.93,3607,100.0
2025-10-22 07:50:00,42.15,35.76,27.22,205.06,3,99.99,99.38,99.83,114.94,99.01,4593,100.0
2025-10-22 07:51:00,43.47,35.65,29.35,220.58,3,98.73,98.78,99.06,143.53,98.85,3141,100.0
2025-10-22 07:52:00,36.81,34.69,34.77,169.76,0,97.7,98.11,99.7,100.0,99.16,3550,100.0
2025-10-22 07:53:00,37.82,35.15,27.43,186.38,0,99.58,99.77,99.62,100.0,99.3,3123,100.0
2025-10-22 07:54:00,39.0,34.89,24.99,159.64,2,97.95,98.07,99.6,100.0,99.1,4228,100.0
2025-10-22 07:55:00,42.39,33.85,30.56,242.66,4,99.03,99.4,99.59,131.77,99.11,4038,100.0
2025-10-22 07:56:00,43.11,37.78,33.34,174.06,0,96.01,98.15,99.36,118.65,98.77,4399,100.0
2025-10-22 07:57:00,44.49,34.17,31.21,248.64,2,96.97,98.31,99.46,138.55,99.24,3473,100.0
2025-10-22 07:58:00,40.03,36.16,34.54,163.03,1,98.3,98.15,99.52,100.0,98.84,4373,100.0
2025-10-22 07:59:00,40.13,35.44,35.32,229.05,1,98.56,99.93,99.21,107.47,99.41,3923,100.0
2025-10-22 08:00:00,36.44,36.01,28.29,178.11,1,99.82,98.77,99.05,100.0,99.04,4447,100.0
2025-10-22 08:01:00,40.24,37.5,23.57,160.72,4,96.89,99.46,99.38,119.65,98.71,3282,100.0
2025-10-22 08:02:00,43.7,34.32,40.19,220.21,3,96.53,99.08,99.75,123.19,98.72,4393,100.0
2025-10-22 08:03:00,38.47,34.6,40.56,169.96,2,97.45,99.83,99.66,100.0,98.86,4005,100.0
2025-10-22 08:04:00,43.5,38.51,26.03,207.28,0,99.22,98.97,99.16,143.74,98.83,3229,100.0
2025-10-22 08:05:00,38.6,33.65,39.99,181.08,3,96.65,99.88,99.8,100.0,98.83,4829,100.0
2025-10-22 08:06:00,43.84,39.34,43.15,242.02,2,96.47,99.77,99.03,150.18,99.35,3830,100.0
2025-10-22 08:07:00,40.11,35.34,24.54,232.35,0,99.78,98.59,99.79,100.0,99.04,3698,100.0
2025-10-22 08:08:00,44.49,33.11,27.47,220.67,2,96.03,98.43,99.07,139.31,98.94,3959,100.0
2025-10-22 08:09:00,36.24,35.64,21.99,173.0,1,99.26,98.4,99.75,100.0,98.98,4290,100.0
2025-10-22 08:10:00,38.45,36.43,21.17,241.68,1,99.62,98.01,99.99,100.0,98.62,3480,100.0
2025-10-22 08:11:00,37.62,34.79,22.33,148.55,0,97.03,99.84,99.39,100.0,98.69,3129,100.0
2025-10-22 08:12:00,45.27,37.24,29.17,167.39,3,99.44,99.13,99.77,144.49,99.0,3038,100.0
2025-10-22 08:13:00,41.3,36.37,37.32,223.98,1,99.61,98.04,99.8,112.13,99.32,3930,100.0
2025-10-22 08:14:00,41.14,33.55,35.09,162.83,2,99.25,99.63,99.69,128.31,98.66,3538,100.0
2025-10-22 08:15:00,39.34,35.88,29.96,226.69,1,98.28,98.39,99.36,100.0,99.45,3634,100.0
2025-10-22 08:16:00,37.38,34.24,36.0,246.99,1,97.55,98.79,99.81,100.0,98.56,4841,100.0
2025-10-22 08:17:00,39.92,37.9,36.53,161.55,0,96.35,99.91,99.79,100.0,99.11,4223,100.0
2025-10-22 08:18:00,42.63,36.3,21.26,231.11,0,99.55,98.67,99.7,137.83,98.78,3712,100.0
2025-10-22 08:19:00,40.69,36.94,28.43,252.2,2,97.74,99.72,99.33,100.0,98.55,4968,100.0
2025-10-22 08:20:00,38.69,33.83,25.44,205.52,0,98.04,98.77,99.53,100.0,99.07,3163,100.0
2025-10-22 08:21:00,38.15,33.96,30.15,186.75,3,98.33,99.93,99.19,100.0,98.76,3825,100.0
2025-10-22 08:22:00,40.81,35.13,41.88,166.89,0,96.98,98.15,99.75,100.59,99.23,4525,100.0
2025-10-22 08:23:00,36.87,35.73,31.88,234.6,0,97.27,99.76,99.24,100.0,99.08,3611,100.0
2025-10-22 08:24:00,41.53,37.09,28.89,235.89,2,99.15,98.72,99.4,109.86,98.66,3681,100.0
2025-10-22 08:25:00,42.89,35.85,31.03,164.96,1,96.06,98.98,99.41,119.96,99.49,3795,100.0
2025-10-22 08:26:00,36.84,35.93,21.45,148.57,1,98.11,99.37,99.31,100.0,99.32,3325,100.0
2025-10-22 08:27:00,42.42,39.06,27.28,161.86,2,97.94,98.46,99.99,105.89,98.95,4096,100.0
2025-10-22 08:28:00,46.56,39.53,29.85,213.58,0,97.64,98.33,99.71,154.46,99.25,3626,100.0
2025-10-22 08:29:00,41.54,33.64,36.08,199.24,4,97.16,98.04,99.71,104.87,98.9,3569,100.0
2025-10-22 08:30:00,39.79,32.66,40.19,243.58,1,96.42,99.81,99.59,102.29,99.4,4821,100.0
2025-10-22 08:31:00,43.05,37.46,39.31,236.41,3,97.77,99.37,99.36,143.52,98.65,4815,100.0
2025-10-22 08:32:00,42.76,33.82,38.05,175.53,2,99.75,98.33,99.94,140.57,98.58,3890,100.0
2025-10-22 08:33:00,35.27,34.63,28.56,207.62,2,98.35,98.34,99.71,100.0,99.45,4259,100.0
2025-10-22 08:34:00,44.77,38.84,28.63,198.59,2,99.01,98.02,99.29,133.32,98.63,3553,100.0
2025-10-22 08:35:00,41.76,38.17,31.43,179.6,1,96.37,98.69,99.45,129.54,99.43,4062,100.0
2025-10-22 08:36:00,38.02,37.42,28.37,163.62,2,97.73,99.52,99.58,100.0,99.36,4731,100.0
2025-10-22 08:37:00,37.01,36.72,36.31,164.47,2,96.65,99.48,99.15,100.0,98.64,3541,100.0
2025-10-22 08:38:00,37.64,34.92,26.56,222.96,5,97.69,98.79,99.05,100.0,98.52,4459,100.0
2025-10-22 08:39:00,38.18,32.37,26.9,180.14,3,97.56,98.07,99.76,100.0,99.09,4398,100.0
2025-10-22 08:40:00,44.04,35.15,35.41,230.36,1,97.14,99.87,99.36,124.67,98.58,3360,100.0
2025-10-22 08:41:00,34.87,34.92,27.55,227.13,4,96.65,98.11,99.16,100.0,99.25,3347,100.0
2025-10-22 08:42:00,35.67,37.9,23.89,209.73,3,99.27,99.11,99.61,100.0,99.08,4594,100.0
2025-10-22 08:43:00,38.48,39.31,39.17,256.53,2,99.65,99.28,99.46,100.0,98.85,4330,100.0
2025-10-22 08:44:00,35.27,36.59,40.15,198.22,6,99.6,99.34,99.16,100.0,96.87,4573,100.0
2025-10-22 08:45:00,42.67,37.28,23.56,200.99,1,99.97,99.76,99.31,130.43,99.0,3260,100.0
2025-10-22 08:46:00,40.03,36.86,25.8,172.08,1,96.8,99.85,99.71,116.19,99.35,4406,100.0
2025-10-22 08:47:00,37.62,36.83,25.91,164.19,2,97.41,98.13,99.72,100.0,99.24,4688,100.0
2025-10-22 08:48:00,41.35,33.85,28.85,215.73,4,98.07,99.72,99.54,123.41,99.05,4092,100.0
2025-10-22 08:49:00,37.79,34.17,27.52,193.82,2,98.21,98.83,99.57,100.0,98.78,4838,100.0
2025-10-22 08:50:00,40.62,37.27,38.34,146.68,4,96.96,98.98,99.87,118.36,99.0,4571,100.0
2025-10-22 08:51:00,43.85,37.37,27.6,190.77,1,96.32,99.52,99.03,134.51,99.49,4590,100.0
2025-10-22 08:52:00,40.58,35.36,33.64,189.38,3,97.79,99.05,99.09,118.01,98.92,3826,100.0
2025-10-22 08:53:00,42.52,38.34,42.65,172.02,1,99.52,99.1,99.85,144.64,99.05,3236,100.0
2025-10-22 08:54:00,43.15,32.85,33.5,158.89,0,97.02,99.1,99.08,136.08,99.17,4939,100.0
2025-10-22 08:55:00,43.89,36.32,37.76,185.85,2,98.91,98.59,99.38,133.61,99.37,3340,100.0
2025-10-22 08:56:00,36.03,39.34,40.85,196.16,3,99.41,98.27,99.26,100.0,98.76,4490,100.0
2025-10-22 08:57:00,39.21,37.36,26.38,190.62,1,97.26,98.65,99.96,100.0,98.96,4006,100.0
2025-10-22 08:58:00,38.67,33.32,34.66,179.24,2,97.88,98.33,99.07,100.0,99.04,4305,100.0
2025-10-22 08:59:00,40.39,36.85,34.0,206.88,0,97.62,98.41,99.53,114.22,99.08,3443,100.0
2025-10-22 09:00:00,65.65,63.3,52.02,358.38,3,96.27,99.44,99.35,375.99,98.72,6366,100.0
2025-10-22 09:01:00,69.01,60.27,50.93,382.72,0,98.13,98.67,99.35,379.97,98.63,6068,100.0
2025-10-22 09:02:00,72.28,62.4,53.79,338.64,1,96.86,98.65,99.67,402.78,99.27,7798,100.0
2025-10-22 09:03:00,65.33,63.41,53.98,306.91,4,98.71,99.49,99.17,371.57,98.84,7427,100.0
2025-10-22 09:04:00,66.31,61.67,50.71,351.99,2,96.0,98.73,99.61,374.08,98.53,6516,100.0
2025-10-22 09:05:00,76.5,62.8,63.19,359.16,0,98.57,99.93,99.89,472.61,99.01,6638,100.0
2025-10-22 09:06:00,72.86,60.24,52.2,336.38,1,97.08,99.0,99.76,431.35,98.88,7330,100.0
2025-10-22 09:07:00,70.39,60.54,46.81,373.98,1,97.05,99.53,99.65,421.71,98.96,6104,100.0
2025-10-22 09:08:00,67.19,60.39,51.13,377.72,1,98.35,99.27,99.88,386.31,98.56,7733,100.0
